# [MS-ERREF] 2.2 Win32 Error Codes, extracted by extract_ms_erref.py --table win32.
# Source: https://learn.microsoft.com/en-us/openspecs/windows_protocols/ms-erref/18d8fbe8-a967-4f1c-ae50-99ca8e491d2d
# Columns: code (hex, no prefix), symbolic name, description.
# Rows are in specification order; a code may carry more than one name.
00000508	ERROR_INVALID_CRUNTIME_PARAMETER	The parameter passed to a C runtime function is incorrect.
00000509	ERROR_BEYOND_VDL	The operation occurred beyond the valid data length of the file.
0000050A	ERROR_INCOMPATIBLE_SERVICE_SID_TYPE	The service start failed because one or more services in the same process have an incompatible service SID type setting. A service with a restricted service SID type can only coexist in the same process with other services with a restricted SID type.
0000050B	ERROR_DRIVER_PROCESS_TERMINATED	The process hosting the driver for this device has been terminated.
0000050C	ERROR_IMPLEMENTATION_LIMIT	An operation attempted to exceed an implementation-defined limit.
0000050D	ERROR_PROCESS_IS_PROTECTED	Either the target process, or the target thread's containing process, is a protected process.
0000050E	ERROR_SERVICE_NOTIFY_CLIENT_LAGGING	The service notification client is lagging too far behind the current state of services in the machine.
0000050F	ERROR_DISK_QUOTA_EXCEEDED	An operation failed because the storage quota was exceeded.
00000510	ERROR_CONTENT_BLOCKED	An operation failed because the content was blocked.
00000511	ERROR_INCOMPATIBLE_SERVICE_PRIVILEGE	A privilege that the service requires to function properly does not exist in the service account configuration. The Services Microsoft Management Console (MMC) snap-in (Services.msc) and the Local Security Settings MMC snap-in (Secpol.msc) can be used to view the service configuration and the account configuration.
00000513	ERROR_INVALID_LABEL	Indicates a particular SID cannot be assigned as the label of an object.
00000514	ERROR_NOT_ALL_ASSIGNED	Not all privileges or groups referenced are assigned to the caller.
00000515	ERROR_SOME_NOT_MAPPED	Some mapping between account names and SIDs was not done.
00000516	ERROR_NO_QUOTAS_FOR_ACCOUNT	No system quota limits are specifically set for this account.
00000517	ERROR_LOCAL_USER_SESSION_KEY	No encryption key is available. A well-known encryption key was returned.
00000518	ERROR_NULL_LM_PASSWORD	The password is too complex to be converted to a LAN Manager password. The LAN Manager password returned is a null string.
00000519	ERROR_UNKNOWN_REVISION	The revision level is unknown.
0000051A	ERROR_REVISION_MISMATCH	Indicates two revision levels are incompatible.
0000051B	ERROR_INVALID_OWNER	This SID cannot be assigned as the owner of this object.
0000051C	ERROR_INVALID_PRIMARY_GROUP	This SID cannot be assigned as the primary group of an object.
0000051D	ERROR_NO_IMPERSONATION_TOKEN	An attempt has been made to operate on an impersonation token by a thread that is not currently impersonating a client.
0000051E	ERROR_CANT_DISABLE_MANDATORY	The group cannot be disabled.
0000051F	ERROR_NO_LOGON_SERVERS	There are currently no logon servers available to service the logon request.
00000520	ERROR_NO_SUCH_LOGON_SESSION	A specified logon session does not exist. It might already have been terminated.
00000521	ERROR_NO_SUCH_PRIVILEGE	A specified privilege does not exist.
00000522	ERROR_PRIVILEGE_NOT_HELD	A required privilege is not held by the client.
00000523	ERROR_INVALID_ACCOUNT_NAME	The name provided is not a properly formed account name.
00000524	ERROR_USER_EXISTS	The specified account already exists.
00000525	ERROR_NO_SUCH_USER	The specified account does not exist.
00000526	ERROR_GROUP_EXISTS	The specified group already exists.
00000527	ERROR_NO_SUCH_GROUP	The specified group does not exist.
00000528	ERROR_MEMBER_IN_GROUP	Either the specified user account is already a member of the specified group, or the specified group cannot be deleted because it contains a member.
00000529	ERROR_MEMBER_NOT_IN_GROUP	The specified user account is not a member of the specified group account.
0000052A	ERROR_LAST_ADMIN	The last remaining administration account cannot be disabled or deleted.
0000052B	ERROR_WRONG_PASSWORD	Unable to update the password. The value provided as the current password is incorrect.
0000052C	ERROR_ILL_FORMED_PASSWORD	Unable to update the password. The value provided for the new password contains values that are not allowed in passwords.
0000052D	ERROR_PASSWORD_RESTRICTION	Unable to update the password. The value provided for the new password does not meet the length, complexity, or history requirements of the domain.
0000052E	ERROR_LOGON_FAILURE	Logon failure: Unknown user name or bad password.
0000052F	ERROR_ACCOUNT_RESTRICTION	Logon failure: User account restriction. Possible reasons are blank passwords not allowed, logon hour restrictions, or a policy restriction has been enforced.
00000530	ERROR_INVALID_LOGON_HOURS	Logon failure: Account logon time restriction violation.
00000531	ERROR_INVALID_WORKSTATION	Logon failure: User not allowed to log on to this computer.
00000532	ERROR_PASSWORD_EXPIRED	Logon failure: The specified account password has expired.
00000533	ERROR_ACCOUNT_DISABLED	Logon failure: Account currently disabled.
00000534	ERROR_NONE_MAPPED	No mapping between account names and SIDs was done.
00000535	ERROR_TOO_MANY_LUIDS_REQUESTED	Too many local user identifiers (LUIDs) were requested at one time.
00000536	ERROR_LUIDS_EXHAUSTED	No more LUIDs are available.
00000537	ERROR_INVALID_SUB_AUTHORITY	The sub-authority part of an SID is invalid for this particular use.
00000538	ERROR_INVALID_ACL	The ACL structure is invalid.
00000539	ERROR_INVALID_SID	The SID structure is invalid.
0000053A	ERROR_INVALID_SECURITY_DESCR	The security descriptor structure is invalid.
0000053C	ERROR_BAD_INHERITANCE_ACL	The inherited ACL or ACE could not be built.
0000053D	ERROR_SERVER_DISABLED	The server is currently disabled.
0000053E	ERROR_SERVER_NOT_DISABLED	The server is currently enabled.
0000053F	ERROR_INVALID_ID_AUTHORITY	The value provided was an invalid value for an identifier authority.
00000540	ERROR_ALLOTTED_SPACE_EXCEEDED	No more memory is available for security information updates.
00000541	ERROR_INVALID_GROUP_ATTRIBUTES	The specified attributes are invalid, or incompatible with the attributes for the group as a whole.
00000542	ERROR_BAD_IMPERSONATION_LEVEL	Either a required impersonation level was not provided, or the provided impersonation level is invalid.
00000543	ERROR_CANT_OPEN_ANONYMOUS	Cannot open an anonymous level security token.
00000544	ERROR_BAD_VALIDATION_CLASS	The validation information class requested was invalid.
00000545	ERROR_BAD_TOKEN_TYPE	The type of the token is inappropriate for its attempted use.
00000546	ERROR_NO_SECURITY_ON_OBJECT	Unable to perform a security operation on an object that has no associated security.
00000547	ERROR_CANT_ACCESS_DOMAIN_INFO	Configuration information could not be read from the domain controller, either because the machine is unavailable, or access has been denied.
00000548	ERROR_INVALID_SERVER_STATE	The SAM or local security authority (LSA) server was in the wrong state to perform the security operation.
00000549	ERROR_INVALID_DOMAIN_STATE	The domain was in the wrong state to perform the security operation.
0000054A	ERROR_INVALID_DOMAIN_ROLE	This operation is only allowed for the PDC of the domain.
0000054B	ERROR_NO_SUCH_DOMAIN	The specified domain either does not exist or could not be contacted.
0000054C	ERROR_DOMAIN_EXISTS	The specified domain already exists.
0000054D	ERROR_DOMAIN_LIMIT_EXCEEDED	An attempt was made to exceed the limit on the number of domains per server.
0000054E	ERROR_INTERNAL_DB_CORRUPTION	Unable to complete the requested operation because of either a catastrophic media failure or a data structure corruption on the disk.
0000054F	ERROR_INTERNAL_ERROR	An internal error occurred.
00000550	ERROR_GENERIC_NOT_MAPPED	Generic access types were contained in an access mask that should already be mapped to nongeneric types.
00000551	ERROR_BAD_DESCRIPTOR_FORMAT	A security descriptor is not in the right format (absolute or self-relative).
00000552	ERROR_NOT_LOGON_PROCESS	The requested action is restricted for use by logon processes only. The calling process has not registered as a logon process.
00000553	ERROR_LOGON_SESSION_EXISTS	Cannot start a new logon session with an ID that is already in use.
00000554	ERROR_NO_SUCH_PACKAGE	A specified authentication package is unknown.
00000555	ERROR_BAD_LOGON_SESSION_STATE	The logon session is not in a state that is consistent with the requested operation.
00000556	ERROR_LOGON_SESSION_COLLISION	The logon session ID is already in use.
00000557	ERROR_INVALID_LOGON_TYPE	A logon request contained an invalid logon type value.
00000558	ERROR_CANNOT_IMPERSONATE	Unable to impersonate using a named pipe until data has been read from that pipe.
00000559	ERROR_RXACT_INVALID_STATE	The transaction state of a registry subtree is incompatible with the requested operation.
0000055A	ERROR_RXACT_COMMIT_FAILURE	An internal security database corruption has been encountered.
0000055B	ERROR_SPECIAL_ACCOUNT	Cannot perform this operation on built-in accounts.
0000055C	ERROR_SPECIAL_GROUP	Cannot perform this operation on this built-in special group.
0000055D	ERROR_SPECIAL_USER	Cannot perform this operation on this built-in special user.
0000055E	ERROR_MEMBERS_PRIMARY_GROUP	The user cannot be removed from a group because the group is currently the user's primary group.
0000055F	ERROR_TOKEN_ALREADY_IN_USE	The token is already in use as a primary token.
00000560	ERROR_NO_SUCH_ALIAS	The specified local group does not exist.
00000561	ERROR_MEMBER_NOT_IN_ALIAS	The specified account name is not a member of the group.
00000562	ERROR_MEMBER_IN_ALIAS	The specified account name is already a member of the group.
00000563	ERROR_ALIAS_EXISTS	The specified local group already exists.
00000564	ERROR_LOGON_NOT_GRANTED	Logon failure: The user has not been granted the requested logon type at this computer.
00000565	ERROR_TOO_MANY_SECRETS	The maximum number of secrets that can be stored in a single system has been exceeded.
00000566	ERROR_SECRET_TOO_LONG	The length of a secret exceeds the maximum length allowed.
00000567	ERROR_INTERNAL_DB_ERROR	The local security authority database contains an internal inconsistency.
00000568	ERROR_TOO_MANY_CONTEXT_IDS	During a logon attempt, the user's security context accumulated too many SIDs.
00000569	ERROR_LOGON_TYPE_NOT_GRANTED	Logon failure: The user has not been granted the requested logon type at this computer.
0000056A	ERROR_NT_CROSS_ENCRYPTION_REQUIRED	A cross-encrypted password is necessary to change a user password.
0000056B	ERROR_NO_SUCH_MEMBER	A member could not be added to or removed from the local group because the member does not exist.
0000056C	ERROR_INVALID_MEMBER	A new member could not be added to a local group because the member has the wrong account type.
0000056D	ERROR_TOO_MANY_SIDS	Too many SIDs have been specified.
0000056E	ERROR_LM_CROSS_ENCRYPTION_REQUIRED	A cross-encrypted password is necessary to change this user password.
0000056F	ERROR_NO_INHERITANCE	Indicates an ACL contains no inheritable components.
00000570	ERROR_FILE_CORRUPT	The file or directory is corrupted and unreadable.
00000571	ERROR_DISK_CORRUPT	The disk structure is corrupted and unreadable.
00000572	ERROR_NO_USER_SESSION_KEY	There is no user session key for the specified logon session.
00000573	ERROR_LICENSE_QUOTA_EXCEEDED	The service being accessed is licensed for a particular number of connections. No more connections can be made to the service at this time because the service has accepted the maximum number of connections.
00000574	ERROR_WRONG_TARGET_NAME	Logon failure: The target account name is incorrect.
00000575	ERROR_MUTUAL_AUTH_FAILED	Mutual authentication failed. The server's password is out of date at the domain controller.
00000576	ERROR_TIME_SKEW	There is a time and/or date difference between the client and server.
00000577	ERROR_CURRENT_DOMAIN_NOT_ALLOWED	This operation cannot be performed on the current domain.
00000578	ERROR_INVALID_WINDOW_HANDLE	Invalid window handle.
00000579	ERROR_INVALID_MENU_HANDLE	Invalid menu handle.
0000057A	ERROR_INVALID_CURSOR_HANDLE	Invalid cursor handle.
0000057B	ERROR_INVALID_ACCEL_HANDLE	Invalid accelerator table handle.
0000057C	ERROR_INVALID_HOOK_HANDLE	Invalid hook handle.
0000057D	ERROR_INVALID_DWP_HANDLE	Invalid handle to a multiple-window position structure.
0000057E	ERROR_TLW_WITH_WSCHILD	Cannot create a top-level child window.
0000057F	ERROR_CANNOT_FIND_WND_CLASS	Cannot find window class.
00000580	ERROR_WINDOW_OF_OTHER_THREAD	Invalid window; it belongs to other thread.
00000581	ERROR_HOTKEY_ALREADY_REGISTERED	Hot key is already registered.
00000582	ERROR_CLASS_ALREADY_EXISTS	Class already exists.
00000583	ERROR_CLASS_DOES_NOT_EXIST	Class does not exist.
00000584	ERROR_CLASS_HAS_WINDOWS	Class still has open windows.
00000585	ERROR_INVALID_INDEX	Invalid index.
00000586	ERROR_INVALID_ICON_HANDLE	Invalid icon handle.
00000587	ERROR_PRIVATE_DIALOG_INDEX	Using private DIALOG window words.
00000588	ERROR_LISTBOX_ID_NOT_FOUND	The list box identifier was not found.
00000589	ERROR_NO_WILDCARD_CHARACTERS	No wildcards were found.
0000058A	ERROR_CLIPBOARD_NOT_OPEN	Thread does not have a clipboard open.
0000058B	ERROR_HOTKEY_NOT_REGISTERED	Hot key is not registered.
0000058C	ERROR_WINDOW_NOT_DIALOG	The window is not a valid dialog window.
0000058D	ERROR_CONTROL_ID_NOT_FOUND	Control ID not found.
0000058E	ERROR_INVALID_COMBOBOX_MESSAGE	Invalid message for a combo box because it does not have an edit control.
0000058F	ERROR_WINDOW_NOT_COMBOBOX	The window is not a combo box.
00000590	ERROR_INVALID_EDIT_HEIGHT	Height must be less than 256.
00000591	ERROR_DC_NOT_FOUND	Invalid device context (DC) handle.
00000592	ERROR_INVALID_HOOK_FILTER	Invalid hook procedure type.
00000593	ERROR_INVALID_FILTER_PROC	Invalid hook procedure.
00000594	ERROR_HOOK_NEEDS_HMOD	Cannot set nonlocal hook without a module handle.
00000595	ERROR_GLOBAL_ONLY_HOOK	This hook procedure can only be set globally.
00000596	ERROR_JOURNAL_HOOK_SET	The journal hook procedure is already installed.
00000597	ERROR_HOOK_NOT_INSTALLED	The hook procedure is not installed.
00000598	ERROR_INVALID_LB_MESSAGE	Invalid message for single-selection list box.
00000599	ERROR_SETCOUNT_ON_BAD_LB	LB_SETCOUNT sent to non-lazy list box.
0000059A	ERROR_LB_WITHOUT_TABSTOPS	This list box does not support tab stops.
0000059B	ERROR_DESTROY_OBJECT_OF_OTHER_THREAD	Cannot destroy object created by another thread.
0000059C	ERROR_CHILD_WINDOW_MENU	Child windows cannot have menus.
0000059D	ERROR_NO_SYSTEM_MENU	The window does not have a system menu.
0000059E	ERROR_INVALID_MSGBOX_STYLE	Invalid message box style.
0000059F	ERROR_INVALID_SPI_VALUE	Invalid system-wide (SPI_*) parameter.
000005A0	ERROR_SCREEN_ALREADY_LOCKED	Screen already locked.
000005A1	ERROR_HWNDS_HAVE_DIFF_PARENT	All handles to windows in a multiple-window position structure must have the same parent.
000005A2	ERROR_NOT_CHILD_WINDOW	The window is not a child window.
000005A3	ERROR_INVALID_GW_COMMAND	Invalid GW_* command.
000005A4	ERROR_INVALID_THREAD_ID	Invalid thread identifier.
000005A5	ERROR_NON_MDICHILD_WINDOW	Cannot process a message from a window that is not a multiple document interface (MDI) window.
000005A6	ERROR_POPUP_ALREADY_ACTIVE	Pop-up menu already active.
000005A7	ERROR_NO_SCROLLBARS	The window does not have scroll bars.
000005A8	ERROR_INVALID_SCROLLBAR_RANGE	Scroll bar range cannot be greater than MAXLONG.
000005A9	ERROR_INVALID_SHOWWIN_COMMAND	Cannot show or remove the window in the way specified.
000005AA	ERROR_NO_SYSTEM_RESOURCES	Insufficient system resources exist to complete the requested service.
000005AB	ERROR_NONPAGED_SYSTEM_RESOURCES	Insufficient system resources exist to complete the requested service.
000005AC	ERROR_PAGED_SYSTEM_RESOURCES	Insufficient system resources exist to complete the requested service.
000005AD	ERROR_WORKING_SET_QUOTA	Insufficient quota to complete the requested service.
000005AE	ERROR_PAGEFILE_QUOTA	Insufficient quota to complete the requested service.
000005AF	ERROR_COMMITMENT_LIMIT	The paging file is too small for this operation to complete.
000005B0	ERROR_MENU_ITEM_NOT_FOUND	A menu item was not found.
000005B1	ERROR_INVALID_KEYBOARD_HANDLE	Invalid keyboard layout handle.
000005B2	ERROR_HOOK_TYPE_NOT_ALLOWED	Hook type not allowed.
000005B3	ERROR_REQUIRES_INTERACTIVE_WINDOWSTATION	This operation requires an interactive window station.
000005B4	ERROR_TIMEOUT	This operation returned because the time-out period expired.
000005B5	ERROR_INVALID_MONITOR_HANDLE	Invalid monitor handle.
000005B6	ERROR_INCORRECT_SIZE	Incorrect size argument.
000005B7	ERROR_SYMLINK_CLASS_DISABLED	The symbolic link cannot be followed because its type is disabled.
000005B8	ERROR_SYMLINK_NOT_SUPPORTED	This application does not support the current operation on symbolic links.
000005DC	ERROR_EVENTLOG_FILE_CORRUPT	The event log file is corrupted.
000005DD	ERROR_EVENTLOG_CANT_START	No event log file could be opened, so the event logging service did not start.
000005DE	ERROR_LOG_FILE_FULL	The event log file is full.
000005DF	ERROR_EVENTLOG_FILE_CHANGED	The event log file has changed between read operations.
0000060E	ERROR_INVALID_TASK_NAME	The specified task name is invalid.
0000060F	ERROR_INVALID_TASK_INDEX	The specified task index is invalid.
00000610	ERROR_THREAD_ALREADY_IN_TASK	The specified thread is already joining a task.
00000641	ERROR_INSTALL_SERVICE_FAILURE	The Windows Installer service could not be accessed. This can occur if the Windows Installer is not correctly installed. Contact your support personnel for assistance.
00000642	ERROR_INSTALL_USEREXIT	User canceled installation.
00000643	ERROR_INSTALL_FAILURE	Fatal error during installation.
00000644	ERROR_INSTALL_SUSPEND	Installation suspended, incomplete.
00000645	ERROR_UNKNOWN_PRODUCT	This action is valid only for products that are currently installed.
00000646	ERROR_UNKNOWN_FEATURE	Feature ID not registered.
00000647	ERROR_UNKNOWN_COMPONENT	Component ID not registered.
00000648	ERROR_UNKNOWN_PROPERTY	Unknown property.
00000649	ERROR_INVALID_HANDLE_STATE	Handle is in an invalid state.
0000064A	ERROR_BAD_CONFIGURATION	The configuration data for this product is corrupt. Contact your support personnel.
0000064B	ERROR_INDEX_ABSENT	Component qualifier not present.
0000064C	ERROR_INSTALL_SOURCE_ABSENT	The installation source for this product is not available. Verify that the source exists and that you can access it.
0000064D	ERROR_INSTALL_PACKAGE_VERSION	This installation package cannot be installed by the Windows Installer service. You must install a Windows service pack that contains a newer version of the Windows Installer service.
0000064E	ERROR_PRODUCT_UNINSTALLED	Product is uninstalled.
0000064F	ERROR_BAD_QUERY_SYNTAX	SQL query syntax invalid or unsupported.
00000650	ERROR_INVALID_FIELD	Record field does not exist.
00000651	ERROR_DEVICE_REMOVED	The device has been removed.
00000652	ERROR_INSTALL_ALREADY_RUNNING	Another installation is already in progress. Complete that installation before proceeding with this install.
00000653	ERROR_INSTALL_PACKAGE_OPEN_FAILED	This installation package could not be opened. Verify that the package exists and that you can access it, or contact the application vendor to verify that this is a valid Windows Installer package.
00000654	ERROR_INSTALL_PACKAGE_INVALID	This installation package could not be opened. Contact the application vendor to verify that this is a valid Windows Installer package.
00000655	ERROR_INSTALL_UI_FAILURE	There was an error starting the Windows Installer service user interface. Contact your support personnel.
00000656	ERROR_INSTALL_LOG_FAILURE	Error opening installation log file. Verify that the specified log file location exists and that you can write to it.
00000657	ERROR_INSTALL_LANGUAGE_UNSUPPORTED	The language of this installation package is not supported by your system.
00000658	ERROR_INSTALL_TRANSFORM_FAILURE	Error applying transforms. Verify that the specified transform paths are valid.
00000659	ERROR_INSTALL_PACKAGE_REJECTED	This installation is forbidden by system policy. Contact your system administrator.
0000065A	ERROR_FUNCTION_NOT_CALLED	Function could not be executed.
0000065B	ERROR_FUNCTION_FAILED	Function failed during execution.
0000065C	ERROR_INVALID_TABLE	Invalid or unknown table specified.
0000065D	ERROR_DATATYPE_MISMATCH	Data supplied is of wrong type.
0000065E	ERROR_UNSUPPORTED_TYPE	Data of this type is not supported.
0000065F	ERROR_CREATE_FAILED	The Windows Installer service failed to start. Contact your support personnel.
00000660	ERROR_INSTALL_TEMP_UNWRITABLE	The Temp folder is on a drive that is full or is inaccessible. Free up space on the drive or verify that you have write permission on the Temp folder.
00000661	ERROR_INSTALL_PLATFORM_UNSUPPORTED	This installation package is not supported by this processor type. Contact your product vendor.
00000662	ERROR_INSTALL_NOTUSED	Component not used on this computer.
00000663	ERROR_PATCH_PACKAGE_OPEN_FAILED	This update package could not be opened. Verify that the update package exists and that you can access it, or contact the application vendor to verify that this is a valid Windows Installer update package.
00000664	ERROR_PATCH_PACKAGE_INVALID	This update package could not be opened. Contact the application vendor to verify that this is a valid Windows Installer update package.
00000665	ERROR_PATCH_PACKAGE_UNSUPPORTED	This update package cannot be processed by the Windows Installer service. You must install a Windows service pack that contains a newer version of the Windows Installer service.
00000666	ERROR_PRODUCT_VERSION	Another version of this product is already installed. Installation of this version cannot continue. To configure or remove the existing version of this product, use Add/Remove Programs in Control Panel.
00000667	ERROR_INVALID_COMMAND_LINE	Invalid command-line argument. Consult the Windows Installer SDK for detailed command line help.
00000668	ERROR_INSTALL_REMOTE_DISALLOWED	Only administrators have permission to add, remove, or configure server software during a Terminal Services remote session. If you want to install or configure software on the server, contact your network administrator.
00000669	ERROR_SUCCESS_REBOOT_INITIATED	The requested operation completed successfully. The system will be restarted so the changes can take effect.
0000066A	ERROR_PATCH_TARGET_NOT_FOUND	The upgrade cannot be installed by the Windows Installer service because the program to be upgraded might be missing, or the upgrade might update a different version of the program. Verify that the program to be upgraded exists on your computer and that you have the correct upgrade.
0000066B	ERROR_PATCH_PACKAGE_REJECTED	The update package is not permitted by a software restriction policy.
0000066C	ERROR_INSTALL_TRANSFORM_REJECTED	One or more customizations are not permitted by a software restriction policy.
0000066D	ERROR_INSTALL_REMOTE_PROHIBITED	The Windows Installer does not permit installation from a Remote Desktop Connection.
0000066E	ERROR_PATCH_REMOVAL_UNSUPPORTED	Uninstallation of the update package is not supported.
0000066F	ERROR_UNKNOWN_PATCH	The update is not applied to this product.
00000670	ERROR_PATCH_NO_SEQUENCE	No valid sequence could be found for the set of updates.
00000671	ERROR_PATCH_REMOVAL_DISALLOWED	Update removal was disallowed by policy.
00000672	ERROR_INVALID_PATCH_XML	The XML update data is invalid.
00000673	ERROR_PATCH_MANAGED_ADVERTISED_PRODUCT	Windows Installer does not permit updating of managed advertised products. At least one feature of the product must be installed before applying the update.
00000674	ERROR_INSTALL_SERVICE_SAFEBOOT	The Windows Installer service is not accessible in Safe Mode. Try again when your computer is not in Safe Mode or you can use System Restore to return your machine to a previous good state.
000006A4	RPC_S_INVALID_STRING_BINDING	The string binding is invalid.
000006A5	RPC_S_WRONG_KIND_OF_BINDING	The binding handle is not the correct type.
000006A6	RPC_S_INVALID_BINDING	The binding handle is invalid.
000006A7	RPC_S_PROTSEQ_NOT_SUPPORTED	The RPC protocol sequence is not supported.
000006A8	RPC_S_INVALID_RPC_PROTSEQ	The RPC protocol sequence is invalid.
000006A9	RPC_S_INVALID_STRING_UUID	The string UUID is invalid.
000006AA	RPC_S_INVALID_ENDPOINT_FORMAT	The endpoint format is invalid.
000006AB	RPC_S_INVALID_NET_ADDR	The network address is invalid.
000006AC	RPC_S_NO_ENDPOINT_FOUND	No endpoint was found.
000006AD	RPC_S_INVALID_TIMEOUT	The time-out value is invalid.
000006AE	RPC_S_OBJECT_NOT_FOUND	The object UUID) was not found.
000006AF	RPC_S_ALREADY_REGISTERED	The object UUID) has already been registered.
000006B0	RPC_S_TYPE_ALREADY_REGISTERED	The type UUID has already been registered.
000006B1	RPC_S_ALREADY_LISTENING	The RPC server is already listening.
000006B2	RPC_S_NO_PROTSEQS_REGISTERED	No protocol sequences have been registered.
000006B3	RPC_S_NOT_LISTENING	The RPC server is not listening.
000006B4	RPC_S_UNKNOWN_MGR_TYPE	The manager type is unknown.
000006B5	RPC_S_UNKNOWN_IF	The interface is unknown.
000006B6	RPC_S_NO_BINDINGS	There are no bindings.
000006B7	RPC_S_NO_PROTSEQS	There are no protocol sequences.
000006B8	RPC_S_CANT_CREATE_ENDPOINT	The endpoint cannot be created.
000006B9	RPC_S_OUT_OF_RESOURCES	Not enough resources are available to complete this operation.
000006BA	RPC_S_SERVER_UNAVAILABLE	The RPC server is unavailable.
000006BB	RPC_S_SERVER_TOO_BUSY	The RPC server is too busy to complete this operation.
000006BC	RPC_S_INVALID_NETWORK_OPTIONS	The network options are invalid.
000006BD	RPC_S_NO_CALL_ACTIVE	There are no RPCs active on this thread.
000006BE	RPC_S_CALL_FAILED	The RPC failed.
000006BF	RPC_S_CALL_FAILED_DNE	The RPC failed and did not execute.
000006C0	RPC_S_PROTOCOL_ERROR	An RPC protocol error occurred.
000006C1	RPC_S_PROXY_ACCESS_DENIED	Access to the HTTP proxy is denied.
000006C2	RPC_S_UNSUPPORTED_TRANS_SYN	The transfer syntax is not supported by the RPC server.
000006C4	RPC_S_UNSUPPORTED_TYPE	The UUID type is not supported.
000006C5	RPC_S_INVALID_TAG	The tag is invalid.
000006C6	RPC_S_INVALID_BOUND	The array bounds are invalid.
000006C7	RPC_S_NO_ENTRY_NAME	The binding does not contain an entry name.
000006C8	RPC_S_INVALID_NAME_SYNTAX	The name syntax is invalid.
000006C9	RPC_S_UNSUPPORTED_NAME_SYNTAX	The name syntax is not supported.
000006CB	RPC_S_UUID_NO_ADDRESS	No network address is available to use to construct a UUID.
000006CC	RPC_S_DUPLICATE_ENDPOINT	The endpoint is a duplicate.
000006CD	RPC_S_UNKNOWN_AUTHN_TYPE	The authentication type is unknown.
000006CE	RPC_S_MAX_CALLS_TOO_SMALL	The maximum number of calls is too small.
000006CF	RPC_S_STRING_TOO_LONG	The string is too long.
000006D0	RPC_S_PROTSEQ_NOT_FOUND	The RPC protocol sequence was not found.
000006D1	RPC_S_PROCNUM_OUT_OF_RANGE	The procedure number is out of range.
000006D2	RPC_S_BINDING_HAS_NO_AUTH	The binding does not contain any authentication information.
000006D3	RPC_S_UNKNOWN_AUTHN_SERVICE	The authentication service is unknown.
000006D4	RPC_S_UNKNOWN_AUTHN_LEVEL	The authentication level is unknown.
000006D5	RPC_S_INVALID_AUTH_IDENTITY	The security context is invalid.
000006D6	RPC_S_UNKNOWN_AUTHZ_SERVICE	The authorization service is unknown.
000006D7	EPT_S_INVALID_ENTRY	The entry is invalid.
000006D8	EPT_S_CANT_PERFORM_OP	The server endpoint cannot perform the operation.
000006D9	EPT_S_NOT_REGISTERED	There are no more endpoints available from the endpoint mapper.
000006DA	RPC_S_NOTHING_TO_EXPORT	No interfaces have been exported.
000006DB	RPC_S_INCOMPLETE_NAME	The entry name is incomplete.
000006DC	RPC_S_INVALID_VERS_OPTION	The version option is invalid.
000006DD	RPC_S_NO_MORE_MEMBERS	There are no more members.
000006DE	RPC_S_NOT_ALL_OBJS_UNEXPORTED	There is nothing to unexport.
000006DF	RPC_S_INTERFACE_NOT_FOUND	The interface was not found.
000006E0	RPC_S_ENTRY_ALREADY_EXISTS	The entry already exists.
000006E1	RPC_S_ENTRY_NOT_FOUND	The entry is not found.
000006E2	RPC_S_NAME_SERVICE_UNAVAILABLE	The name service is unavailable.
000006E3	RPC_S_INVALID_NAF_ID	The network address family is invalid.
000006E4	RPC_S_CANNOT_SUPPORT	The requested operation is not supported.
000006E5	RPC_S_NO_CONTEXT_AVAILABLE	No security context is available to allow impersonation.
000006E6	RPC_S_INTERNAL_ERROR	An internal error occurred in an RPC.
000006E7	RPC_S_ZERO_DIVIDE	The RPC server attempted an integer division by zero.
000006E8	RPC_S_ADDRESS_ERROR	An addressing error occurred in the RPC server.
000006E9	RPC_S_FP_DIV_ZERO	A floating-point operation at the RPC server caused a division by zero.
000006EA	RPC_S_FP_UNDERFLOW	A floating-point underflow occurred at the RPC server.
000006EB	RPC_S_FP_OVERFLOW	A floating-point overflow occurred at the RPC server.
000006EC	RPC_X_NO_MORE_ENTRIES	The list of RPC servers available for the binding of auto handles has been exhausted.
000006ED	RPC_X_SS_CHAR_TRANS_OPEN_FAIL	Unable to open the character translation table file.
000006EE	RPC_X_SS_CHAR_TRANS_SHORT_FILE	The file containing the character translation table has fewer than 512 bytes.
000006EF	RPC_X_SS_IN_NULL_CONTEXT	A null context handle was passed from the client to the host during an RPC.
000006F1	RPC_X_SS_CONTEXT_DAMAGED	The context handle changed during an RPC.
000006F2	RPC_X_SS_HANDLES_MISMATCH	The binding handles passed to an RPC do not match.
000006F3	RPC_X_SS_CANNOT_GET_CALL_HANDLE	The stub is unable to get the RPC handle.
000006F4	RPC_X_NULL_REF_POINTER	A null reference pointer was passed to the stub.
000006F5	RPC_X_ENUM_VALUE_OUT_OF_RANGE	The enumeration value is out of range.
000006F6	RPC_X_BYTE_COUNT_TOO_SMALL	The byte count is too small.
000006F7	RPC_X_BAD_STUB_DATA	The stub received bad data.
000006F8	ERROR_INVALID_USER_BUFFER	The supplied user buffer is not valid for the requested operation.
000006F9	ERROR_UNRECOGNIZED_MEDIA	The disk media is not recognized. It might not be formatted.
000006FA	ERROR_NO_TRUST_LSA_SECRET	The workstation does not have a trust secret.
